fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax
2040563.0,2040571.0,0.008151,0.036676,0.01218,169.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.97,35.36,-53.65,-35.16,0.0,0.0,0.0,0.0
2040573.0,2040563.0,0.003317,0.015042,0.00397,246.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-151.27,-19.52,152.01,22.47,0.0,0.0,0.0,0.0
2040564.0,2040575.0,0.002548,0.013805,0.00234,160.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-38.99,-13.92,39.03,13.92,0.0,0.0,0.0,0.0
2040565.0,2040588.0,0.013407,0.063268,0.01108,162.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.74,-1.17,-50.43,1.47,0.0,0.0,0.0,0.0
2040565.0,2040785.0,0.042549,0.207155,0.06092,155.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-36.31,-1.09,36.83,-3.1,0.0,0.0,0.0,0.0
2040566.0,2040567.0,0.000205,0.001028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.22,5.99,-12.22,-5.98,0.0,0.0,0.0,0.0
2040566.0,2040568.0,0.000213,0.00108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.22,-5.99,12.22,5.99,0.0,0.0,0.0,0.0
2040591.0,2040568.0,0.017719,0.077848,0.0124,138.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-17.47,12.65,17.56,-13.55,0.0,0.0,0.0,0.0
2040573.0,2040569.0,0.003045,0.015711,0.00694,174.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93.78,6.77,-93.52,-6.15,0.0,0.0,0.0,0.0
2040585.0,2040569.0,0.012171,0.048996,0.01726,110.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-24.51,11.99,24.6,-13.41,0.0,0.0,0.0,0.0
2040569.0,2040598.0,0.032224,0.142148,0.02162,116.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.26,4.84,0.27,-7.0,0.0,0.0,0.0,0.0
2040597.0,2040570.0,0.017787,0.093395,0.00825,149.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.57,7.61,-14.52,-8.2,0.0,0.0,0.0,0.0
2040572.0,2040573.0,0.000227,0.001167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-57.48,-12.71,57.49,12.75,0.0,0.0,0.0,0.0
2040576.0,2040577.0,0.000208,0.001038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.12,1.4,-4.12,-1.4,0.0,0.0,0.0,0.0
2040576.0,2040578.0,0.00029,0.001027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.12,-1.4,4.12,1.4,0.0,0.0,0.0,0.0
2040592.0,2040578.0,0.019938,0.086614,0.02661,138.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-30.67,0.9,30.86,-2.82,0.0,0.0,0.0,0.0
2040604.0,2040579.0,0.036775,0.130308,0.03328,135.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.73,6.84,-1.71,-10.19,0.0,0.0,0.0,0.0
2040581.0,2040582.0,0.0002,0.001196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-44.91,-5.05,44.92,5.07,0.0,0.0,0.0,0.0
2040581.0,2040583.0,0.000237,0.001161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.91,5.05,-44.91,-5.02,0.0,0.0,0.0,0.0
2040582.0,2040609.0,0.024643,0.116743,0.02229,139.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-17.14,-0.91,17.21,-1.12,0.0,0.0,0.0,0.0
2040582.0,2040933.0,0.026683,0.125107,0.02474,149.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-27.78,-4.16,27.97,2.45,0.0,0.0,0.0,0.0
2040584.0,2040585.0,0.00026,0.001131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-65.27,-15.42,65.28,15.47,0.0,0.0,0.0,0.0
2040584.0,2040586.0,0.000227,0.001114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.27,15.42,-65.26,-15.37,0.0,0.0,0.0,0.0
2040585.0,2040624.0,0.01605,0.089284,0.09728,174.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-40.77,-27.46,41.1,18.97,0.0,0.0,0.0,0.0
2040587.0,2040588.0,0.000243,0.001093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.81,-1.84,5.81,1.84,0.0,0.0,0.0,0.0
2040587.0,2040589.0,0.000236,0.001123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.81,1.84,-5.8,-1.84,0.0,0.0,0.0,0.0
2040587.0,2040590.0,0.000295,0.001078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040592.0,2040593.0,0.022435,0.084049,0.01288,136.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.7,1.12,2.71,-2.42,0.0,0.0,0.0,0.0
2040628.0,2040592.0,0.030479,0.139223,0.01875,133.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.76,-1.7,-3.76,-0.2,0.0,0.0,0.0,0.0
2040614.0,2040593.0,0.03509,0.153276,0.01828,141.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.13,-2.96,-7.11,1.19,0.0,0.0,0.0,0.0
2040594.0,2040595.0,0.00027,0.001056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.89,4.1,-14.89,-4.1,0.0,0.0,0.0,0.0
2040594.0,2040596.0,0.000256,0.001048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-14.89,-4.1,14.89,4.11,0.0,0.0,0.0,0.0
2040596.0,2040601.0,0.022658,0.105266,0.02455,132.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.46,0.33,9.48,-2.81,0.0,0.0,0.0,0.0
2040596.0,2040918.0,0.014862,0.078925,0.01785,153.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-29.28,-2.61,29.41,1.38,0.0,0.0,0.0,0.0
2040596.0,2040948.0,0.014917,0.073205,0.0619,166.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-49.7,-0.86,50.06,-3.95,0.0,0.0,0.0,0.0
2040605.0,2040597.0,0.014483,0.065493,0.02195,130.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,-5.44,-3.0,3.21,0.0,0.0,0.0,0.0
2040642.0,2040597.0,0.044053,0.216887,0.04536,156.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.34,-15.73,-25.94,13.09,0.0,0.0,0.0,0.0
2040643.0,2040598.0,0.030698,0.142416,0.02672,153.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.92,-4.28,-28.66,2.74,0.0,0.0,0.0,0.0
2040604.0,2040599.0,0.011868,0.058271,0.01602,156.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-21.33,-10.63,21.39,9.25,0.0,0.0,0.0,0.0
2040748.0,2040599.0,0.002082,0.007765,0.00187,165.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.22,10.86,-38.19,-10.95,0.0,0.0,0.0,0.0
2040600.0,2040601.0,0.000298,0.001049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.4,-1.83,5.4,1.83,0.0,0.0,0.0,0.0
2040601.0,2040630.0,0.032391,0.13117,0.04157,137.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-14.88,0.98,14.96,-5.06,0.0,0.0,0.0,0.0
2040602.0,2040610.0,0.045113,0.198913,0.04769,145.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.5,-0.82,-12.44,-3.74,0.0,0.0,0.0,0.0
2050332.0,2040602.0,0.068054,0.250001,0.04426,148.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.06,-4.1,-16.87,0.22,0.0,0.0,0.0,0.0
2040603.0,2040604.0,0.000269,0.00107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-19.59,-3.79,19.59,3.79,0.0,0.0,0.0,0.0
2040605.0,2040606.0,0.000281,0.001192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.59,4.44,-9.59,-4.44,0.0,0.0,0.0,0.0
2040619.0,2040605.0,0.013526,0.068794,0.02048,132.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.33,-2.67,-6.33,0.61,0.0,0.0,0.0,0.0
2040640.0,2040605.0,0.032054,0.149127,0.03149,131.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.27,-3.54,-6.26,0.39,0.0,0.0,0.0,0.0
2040607.0,2040608.0,0.000213,0.001197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.53,2.13,-4.53,-2.13,0.0,0.0,0.0,0.0
2040607.0,2040609.0,0.000286,0.001117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.53,-2.13,4.53,2.13,0.0,0.0,0.0,0.0
2040609.0,2040629.0,0.006549,0.039748,0.0209,112.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.88,7.77,-5.87,-9.94,0.0,0.0,0.0,0.0
2040933.0,2040609.0,0.011249,0.053316,0.01552,146.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.71,7.55,-27.62,-8.79,0.0,0.0,0.0,0.0
2040610.0,2040613.0,0.000203,0.005055,0.0,124.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.55,4.91,-23.55,-4.88,0.0,0.0,0.0,0.0
2040610.0,2040614.0,0.021846,0.093378,0.0354,114.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-11.11,-1.17,11.14,-2.3,0.0,0.0,0.0,0.0
2040611.0,2040613.0,0.002653,0.066143,0.0,62.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-23.53,-4.51,23.55,4.88,0.0,0.0,0.0,0.0
2040612.0,2040613.0,0.002653,0.066143,0.0,62.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040645.0,2040614.0,0.01167,0.067471,0.03774,158.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.48,-1.24,-34.34,-1.83,0.0,0.0,0.0,0.0
2040616.0,2040615.0,0.007386,0.038461,0.00578,132.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.38,-8.78,4.39,8.2,0.0,0.0,0.0,0.0
2040615.0,2040624.0,0.01519,0.078513,0.0168,158.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-32.63,-18.28,32.83,17.49,0.0,0.0,0.0,0.0
2040748.0,2040616.0,0.017741,0.049826,0.01873,156.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.75,5.14,-41.45,-6.28,0.0,0.0,0.0,0.0
2040617.0,2040618.0,0.00026,0.001007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.21,1.39,-6.21,-1.39,0.0,0.0,0.0,0.0
2040617.0,2040619.0,0.000226,0.001139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.21,-1.39,6.21,1.39,0.0,0.0,0.0,0.0
2040619.0,2040640.0,0.007362,0.040795,0.05168,136.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.54,1.28,12.55,-6.48,0.0,0.0,0.0,0.0
2040620.0,2040621.0,0.000244,0.001075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.36,3.22,-11.36,-3.22,0.0,0.0,0.0,0.0
2040638.0,2040620.0,0.009238,0.051573,0.00493,147.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.08,-8.37,-31.98,8.38,0.0,0.0,0.0,0.0
2040620.0,2040660.0,0.021122,0.090622,0.05514,142.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-27.07,5.82,27.23,-10.97,0.0,0.0,0.0,0.0
2040620.0,2040748.0,0.014308,0.060857,0.04047,155.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.68,-17.42,-47.35,14.56,0.0,0.0,0.0,0.0
2040624.0,2040622.0,0.008606,0.031907,0.00913,167.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.11,22.65,-30.0,-23.22,0.0,0.0,0.0,0.0
2040624.0,2040622.0,0.008606,0.031907,0.00913,167.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.11,22.65,-30.0,-23.22,0.0,0.0,0.0,0.0
2040622.0,2040647.0,0.006783,0.041088,0.02126,117.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.91,15.53,-7.88,-17.66,0.0,0.0,0.0,0.0
2040624.0,2040623.0,0.000215,0.014158,0.0,803.83,0.0,0.0,1.05625,0.0,1.0,0.0,0.0,-205.38,-134.65,205.51,143.38,0.0,0.0,0.0,0.0
2040623.0,2040666.0,0.000876,0.013956,1.32266,2372.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-241.74,-78.85,242.24,-48.43,0.0,0.0,0.0,0.0
2040704.0,2040623.0,0.000624,0.011195,1.28515,2101.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-20.86,-9.46,20.88,-121.86,0.0,0.0,0.0,0.0
2040623.0,2053250.0,0.001814,0.033801,4.2326,2298.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.35,-248.29,-15.32,-187.05,0.0,0.0,0.0,0.0
2040624.0,2040627.0,-0.001798,-0.044537,0.0,68.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040624.0,2040748.0,0.009286,0.035783,0.02081,160.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.13,28.73,-19.03,-30.56,0.0,0.0,0.0,0.0
2040625.0,2040627.0,0.021323,0.528108,0.0,34.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040626.0,2040627.0,0.021323,0.528108,0.0,34.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040654.0,2040628.0,0.022697,0.135487,0.03362,145.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.97,-1.36,-15.91,-1.74,0.0,0.0,0.0,0.0
2040632.0,2040629.0,0.009279,0.037564,0.14458,134.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.35,-27.22,3.39,12.26,0.0,0.0,0.0,0.0
2040634.0,2040629.0,0.041906,0.131712,0.02165,137.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.45,-0.37,2.45,-1.9,0.0,0.0,0.0,0.0
2040629.0,2040933.0,0.02308,0.095321,0.01856,135.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-18.09,-8.35,18.18,6.72,0.0,0.0,0.0,0.0
2040632.0,2040630.0,0.011509,0.05845,0.01144,125.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.23,-14.33,-4.21,13.26,0.0,0.0,0.0,0.0
2040630.0,2040782.0,0.011833,0.042404,0.03187,147.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-25.67,-15.8,25.76,12.77,0.0,0.0,0.0,0.0
2040631.0,2040632.0,0.00029,0.001057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.77,-111.88,0.81,112.01,0.0,0.0,0.0,0.0
2040631.0,2040633.0,0.000233,0.001144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.53,0.09,-0.53,-0.09,0.0,0.0,0.0,0.0
2040948.0,2040632.0,0.002766,0.015254,0.00373,138.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.78,78.03,-24.6,-77.46,0.0,0.0,0.0,0.0
2040634.0,2040635.0,0.00027,0.001168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.57,0.82,-5.57,-0.82,0.0,0.0,0.0,0.0
2040663.0,2040634.0,0.010142,0.051416,0.09495,145.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.12,-9.51,-3.12,-0.45,0.0,0.0,0.0,0.0
2040636.0,2040637.0,0.000225,0.001159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.92,1.78,-5.92,-1.78,0.0,0.0,0.0,0.0
2040636.0,2040638.0,0.000268,0.001155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.92,-1.78,5.92,1.78,0.0,0.0,0.0,0.0
2040767.0,2040638.0,0.026522,0.130926,0.02353,152.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.37,-7.22,-38.0,6.59,0.0,0.0,0.0,0.0
2040639.0,2040644.0,0.01649,0.068578,0.00974,133.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.97,3.37,10.99,-4.27,0.0,0.0,0.0,0.0
2040658.0,2040639.0,0.038745,0.149557,0.03361,160.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.28,-2.62,-40.65,1.58,0.0,0.0,0.0,0.0
2040640.0,2040641.0,0.000214,0.001084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.69,6.64,-12.69,-6.64,0.0,0.0,0.0,0.0
2040653.0,2040640.0,0.02901,0.087073,0.02302,156.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.81,-4.87,-31.52,3.38,0.0,0.0,0.0,0.0
2040642.0,2040649.0,0.051384,0.132204,0.02152,170.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-56.95,8.72,58.69,-6.41,0.0,0.0,0.0,0.0
2040643.0,2040767.0,0.027646,0.112483,0.03288,171.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-60.14,-2.17,61.12,2.73,0.0,0.0,0.0,0.0
2040644.0,2040649.0,0.009979,0.049239,0.00688,157.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-35.96,-0.13,36.08,0.05,0.0,0.0,0.0,0.0
2040645.0,2040646.0,0.000245,0.001001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.38,2.37,-5.38,-2.37,0.0,0.0,0.0,0.0
2040656.0,2040645.0,0.016942,0.101731,0.01544,161.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.12,1.12,-39.85,-1.14,0.0,0.0,0.0,0.0
2040647.0,2040727.0,0.026231,0.116377,0.03778,148.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-20.1,11.89,20.25,-15.19,0.0,0.0,0.0,0.0
2040648.0,2040649.0,0.000284,0.001153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-17.46,-2.83,17.46,2.83,0.0,0.0,0.0,0.0
2040649.0,2040657.0,0.020551,0.083174,0.02433,173.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-61.85,4.64,62.62,-4.02,0.0,0.0,0.0,0.0
2040649.0,2040675.0,0.014748,0.083145,0.05604,167.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-50.39,-1.11,50.76,-2.61,0.0,0.0,0.0,0.0
2040650.0,2040651.0,0.000272,0.001057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.52,1.58,-5.52,-1.58,0.0,0.0,0.0,0.0
2040661.0,2040650.0,0.032088,0.149056,0.014,127.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.13,0.13,7.14,-1.5,0.0,0.0,0.0,0.0
2050332.0,2040650.0,0.048882,0.153197,0.02206,133.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.74,-1.97,-12.67,-0.08,0.0,0.0,0.0,0.0
2040652.0,2040653.0,0.000222,0.001018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-21.8,-4.82,21.8,4.82,0.0,0.0,0.0,0.0
2040664.0,2040653.0,0.052366,0.224728,0.05583,149.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.08,-5.4,-24.76,0.98,0.0,0.0,0.0,0.0
2040653.0,2040665.0,0.027067,0.147815,0.03604,154.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-28.85,-0.93,29.07,-1.62,0.0,0.0,0.0,0.0
2040654.0,2040656.0,0.020512,0.088897,0.04985,176.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-56.04,4.39,56.67,-6.79,0.0,0.0,0.0,0.0
2040663.0,2040654.0,0.042234,0.17152,0.05048,148.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-16.87,7.93,17.03,-12.53,0.0,0.0,0.0,0.0
2040656.0,2040655.0,0.000237,0.017161,0.0,732.81,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-151.36,15.0,151.41,-11.19,0.0,0.0,0.0,0.0
2040932.0,2040655.0,0.001467,0.02324,2.13367,2947.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-332.23,20.16,333.97,-218.86,0.0,0.0,0.0,0.0
2053220.0,2040655.0,0.00093,0.017901,2.27205,3104.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,487.52,-24.15,-485.38,-174.47,0.0,0.0,0.0,0.0
2040656.0,2040682.0,0.019334,0.084513,0.07831,157.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-16.32,-10.72,16.38,2.75,0.0,0.0,0.0,0.0
2040656.0,2040689.0,0.022651,0.09371,0.03056,153.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.75,-2.81,-38.42,1.0,0.0,0.0,0.0,0.0
2040657.0,2040762.0,0.028675,0.129454,0.04193,176.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-66.95,2.64,68.19,-1.5,0.0,0.0,0.0,0.0
2040658.0,2040948.0,0.021303,0.093623,0.04063,164.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-49.33,1.38,49.83,-3.48,0.0,0.0,0.0,0.0
2040659.0,2040660.0,0.000223,0.001055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.45,-3.36,12.45,3.36,0.0,0.0,0.0,0.0
2040660.0,2040767.0,0.024398,0.102285,0.0212,155.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-39.68,7.61,40.06,-8.26,0.0,0.0,0.0,0.0
2040661.0,2040662.0,0.02039,0.079045,0.01274,119.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.34,-1.12,1.34,-0.19,0.0,0.0,0.0,0.0
2040662.0,2040674.0,0.034744,0.140329,0.03833,132.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.35,-1.89,8.37,-1.98,0.0,0.0,0.0,0.0
2040685.0,2040663.0,0.016993,0.091124,0.03928,81.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.34,-3.86,9.35,-0.17,0.0,0.0,0.0,0.0
2053204.0,2040664.0,0.038996,0.196028,0.04256,163.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.47,-5.37,-34.03,3.14,0.0,0.0,0.0,0.0
2040665.0,2040688.0,0.007503,0.036794,0.04503,160.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.69,1.26,37.79,-5.47,0.0,0.0,0.0,0.0
2040667.0,2040666.0,0.000219,0.015755,0.0,666.53,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-98.55,12.3,98.57,-10.79,0.0,0.0,0.0,0.0
2040666.0,2040668.0,0.001369,0.023494,2.0741,2524.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-340.81,-101.03,342.36,-86.82,0.0,0.0,0.0,0.0
2040727.0,2040667.0,0.026766,0.090748,0.01999,156.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-30.23,11.5,30.51,-12.63,0.0,0.0,0.0,0.0
2040667.0,2053174.0,0.08941,0.372807,0.06602,125.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.27,-7.38,-11.14,1.05,0.0,0.0,0.0,0.0
2040668.0,2040671.0,0.00018,0.012252,0.0,784.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,96.79,-10.52,-96.77,11.63,0.0,0.0,0.0,0.0
2040766.0,2040668.0,0.00082,0.014729,1.7788,2536.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-152.36,-25.59,152.58,-157.09,0.0,0.0,0.0,0.0
2040668.0,2040876.0,0.00184,0.029417,3.05585,2975.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-591.72,-125.8,597.93,-97.6,0.0,0.0,0.0,0.0
2040669.0,2040671.0,-3.9e-05,-0.002643,0.0,634.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-96.77,11.39,96.77,-11.63,0.0,0.0,0.0,0.0
2040669.0,2040688.0,0.010038,0.045595,0.02067,142.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.74,-15.97,-37.58,14.53,0.0,0.0,0.0,0.0
2040670.0,2040671.0,0.000738,0.050067,0.0,150.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040672.0,2040673.0,0.000275,0.001162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.1,0.43,-7.1,-0.43,0.0,0.0,0.0,0.0
2040675.0,2040672.0,0.01413,0.081413,0.01605,175.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-68.45,1.39,69.09,0.6,0.0,0.0,0.0,0.0
2040672.0,2040877.0,0.007242,0.035098,0.01806,192.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-113.72,5.32,114.61,-2.95,0.0,0.0,0.0,0.0
2053204.0,2040672.0,0.03818,0.207065,0.04334,165.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.02,4.57,37.53,-6.35,0.0,0.0,0.0,0.0
2040674.0,2050353.0,0.03889,0.184786,0.03304,142.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-18.33,0.24,18.45,-3.08,0.0,0.0,0.0,0.0
2040675.0,2040676.0,0.000218,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.69,1.23,-17.69,-1.22,0.0,0.0,0.0,0.0
2040677.0,2040678.0,0.000265,0.001062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.88,5.01,-12.88,-5.01,0.0,0.0,0.0,0.0
2040677.0,2040679.0,0.000258,0.001125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.88,-5.01,12.88,5.01,0.0,0.0,0.0,0.0
2040679.0,2040762.0,0.002357,0.011118,0.00147,154.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-42.93,-1.07,42.97,1.11,0.0,0.0,0.0,0.0
2040679.0,2053209.0,0.021464,0.110251,0.08312,141.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.05,-3.93,-29.87,-4.03,0.0,0.0,0.0,0.0
2040680.0,2040681.0,0.000241,0.001136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.02,-1.39,7.02,1.39,0.0,0.0,0.0,0.0
2040682.0,2040681.0,0.0169,0.073782,0.0124,139.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.39,-1.58,7.4,0.3,0.0,0.0,0.0,0.0
