bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin
2060635.0,38.0,-4.22,19.34,-4.22,1.0305,55.32,1.0,38.0,13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,0.0,0.0,0.0
2060635.0,7.01,-4.22,19.34,-4.22,1.0305,44.87,1.0,38.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,0.0,0.0,0.0
2060635.0,26.43,-4.22,19.34,-4.22,1.0305,50.57,1.0,38.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,0.0,0.0,0.0
2060646.0,180.88,64.01,64.01,-43.27,0.9996,351.65,1.0,300.5,83.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.5,0.0,0.0,0.0,0.0
2060651.0,167.95,53.68,53.68,-36.29,1.0288,347.48,1.0,252.0,76.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0
2060656.0,167.96,42.49,42.49,-28.73,0.9769,244.73,1.0,199.5,54.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.5,0.0,0.0,0.0,0.0
2060662.0,545.1,113.05,254.02,-66.5,1.0309,598.49,1.0,545.1,234.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.85,0.0,545.1,0.0,0.0,0.0,0.0
2060663.0,545.1,113.05,254.02,-66.5,1.0251,593.17,1.0,545.1,143.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.85,0.0,545.1,0.0,0.0,0.0,0.0
2060664.0,545.1,113.05,254.02,-66.5,1.0308,688.1,1.0,545.1,233.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.85,0.0,545.1,0.0,0.0,0.0,0.0
2060668.0,200.0,42.6,42.6,-28.8,1.0113,255.79,1.0,200.0,48.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0
2060670.0,66.15,33.67,33.67,-7.34,1.0266,72.58,1.0,66.15,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08,0.0,66.15,0.0,0.0,0.0,0.0
2060670.0,66.15,33.67,33.67,-7.34,1.0266,80.9,1.0,66.15,25.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08,0.0,66.15,0.0,0.0,0.0,0.0
2060670.0,66.15,33.67,33.67,-7.34,1.0266,85.16,1.0,66.15,12.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08,0.0,66.15,0.0,0.0,0.0,0.0
2060670.0,66.15,33.67,33.67,-7.34,1.0266,86.81,1.0,66.15,17.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08,0.0,66.15,0.0,0.0,0.0,0.0
2060670.0,66.15,33.67,33.67,-7.34,1.0266,66.87,1.0,66.15,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08,0.0,66.15,0.0,0.0,0.0,0.0
2060670.0,66.15,33.67,33.67,-7.34,1.0266,94.42,1.0,66.15,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08,0.0,66.15,0.0,0.0,0.0,0.0
2060677.0,191.7,89.33,89.33,-23.39,1.0083,275.73,1.0,191.7,30.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.68,0.0,191.7,0.0,0.0,0.0,0.0
2060678.0,59.3,27.63,27.63,-7.23,1.0053,71.21,1.0,59.3,24.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72,0.0,59.3,0.0,0.0,0.0,0.0
2060679.0,64.7,-7.89,30.15,-7.89,1.04,87.13,1.0,64.7,19.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88,0.0,64.7,0.0,0.0,0.0,0.0
2060679.0,64.7,-7.89,30.15,-7.89,1.04,87.23,1.0,64.7,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88,0.0,64.7,0.0,0.0,0.0,0.0
2060686.0,59.83,39.64,110.44,-24.08,1.0138,269.88,1.0,216.97,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.72,0.0,216.975,0.0,0.0,0.0,0.0
2060687.0,0.0,0.0,110.44,-24.08,1.0231,221.08,0.0,216.97,99.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.72,0.0,216.98,0.0,0.0,0.0,0.0
2060688.0,105.32,39.64,110.44,-24.08,1.0147,248.61,1.0,216.97,99.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.72,0.0,216.98,0.0,0.0,0.0,0.0
2060689.0,0.0,0.0,110.44,-24.08,1.0231,261.76,0.0,216.97,100.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.72,0.0,216.975,0.0,0.0,0.0,0.0
2060690.0,60.31,39.64,71.41,-15.57,1.0156,152.84,1.0,140.3,56.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.15,0.0,140.3,0.0,0.0,0.0,0.0
2060691.0,0.0,0.0,71.41,-15.57,1.0231,163.35,0.0,140.3,53.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.15,0.0,140.3,0.0,0.0,0.0,0.0
2060692.0,37.0,-4.11,18.83,-4.11,0.9877,51.31,1.0,37.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,37.0,0.0,0.0,0.0,0.0
2060695.0,11.37,4.95,13.54,-2.95,1.0231,27.87,1.0,26.6,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,26.6,0.0,0.0,0.0,0.0
2060695.0,26.6,4.95,13.54,-2.95,1.0231,36.89,1.0,26.6,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,26.6,0.0,0.0,0.0,0.0
2060696.0,21.75,10.14,10.14,-2.65,1.0163,24.36,1.0,21.75,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,21.75,0.0,0.0,0.0,0.0
2060696.0,21.75,10.14,10.14,-2.65,1.0163,22.2,1.0,21.75,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,21.75,0.0,0.0,0.0,0.0
2060701.0,69.05,15.97,15.97,-10.8,0.9946,86.53,1.0,75.0,33.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
2060702.0,29.0,6.18,6.18,-4.18,0.9904,39.33,1.0,29.0,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
2060707.0,232.7,-28.39,108.44,-28.39,0.9968,258.03,1.0,232.7,44.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.49,0.0,232.7,0.0,0.0,0.0,0.0
2060708.0,232.7,-28.39,108.44,-28.39,0.9987,303.4,1.0,232.7,51.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.49,0.0,232.7,0.0,0.0,0.0,0.0
2060712.0,250.8,53.42,53.42,-36.12,0.9759,337.51,1.0,250.8,120.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.8,0.0,0.0,0.0,0.0
2060716.0,68.93,101.24,101.24,-22.08,1.0346,271.24,1.0,198.9,63.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45,0.0,198.9,0.0,0.0,0.0,0.0
2060717.0,89.63,101.24,101.24,-22.08,1.0387,253.18,1.0,198.9,84.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45,0.0,198.9,0.0,0.0,0.0,0.0
2060721.0,139.82,-28.89,42.73,-28.89,1.0177,222.35,1.0,200.6,73.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.6,0.0,0.0,0.0,0.0
2060722.0,38.2,14.67,14.67,-1.87,1.039,38.2,1.0,38.2,8.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,0.0,0.0,0.0,0.0
2060727.0,275.65,45.68,128.45,-33.63,1.0266,412.33,1.0,275.65,44.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.92,0.0,275.65,0.0,0.0,0.0,0.0
2060728.0,275.65,45.68,128.45,-33.63,1.0288,354.46,1.0,275.65,110.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.92,0.0,275.65,0.0,0.0,0.0,0.0
2060729.0,11.67,5.44,5.44,-1.42,1.0205,17.5,1.0,11.67,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,11.67,0.0,0.0,0.0,0.0
2060730.0,11.67,5.44,5.44,-1.42,1.0302,11.67,1.0,11.67,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,11.67,0.0,0.0,0.0,0.0
2060730.0,11.67,5.44,5.44,-1.42,1.0302,13.67,1.0,11.67,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,11.6667,0.0,0.0,0.0,0.0
2060731.0,23.8,-2.64,12.11,-2.64,1.0192,29.87,1.0,23.8,8.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,23.8,0.0,0.0,0.0,0.0
2060731.0,45.57,-5.06,23.19,-5.06,1.0192,55.07,1.0,45.57,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79,0.0,45.5667,0.0,0.0,0.0,0.0
2060732.0,20.06,-5.06,23.19,-5.06,1.0251,65.08,1.0,45.57,18.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79,0.0,45.5667,0.0,0.0,0.0,0.0
2060732.0,11.47,-5.06,23.19,-5.06,1.0251,60.25,1.0,45.57,10.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79,0.0,45.57,0.0,0.0,0.0,0.0
2060732.0,45.57,-5.06,23.19,-5.06,1.0251,59.31,1.0,45.57,8.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79,0.0,45.5667,0.0,0.0,0.0,0.0
2060732.0,0.0,0.0,23.19,-5.06,1.0251,58.85,0.0,45.57,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79,0.0,45.57,0.0,0.0,0.0,0.0
2060732.0,45.57,-5.06,23.19,-5.06,1.0251,54.49,1.0,45.57,21.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79,0.0,45.5667,0.0,0.0,0.0,0.0
2060734.0,28.45,-3.47,13.26,-3.47,1.04,28.45,1.0,28.45,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38,0.0,28.45,0.0,0.0,0.0,0.0
2060735.0,28.45,-3.47,13.26,-3.47,1.0192,42.67,1.0,28.45,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38,0.0,28.45,0.0,0.0,0.0,0.0
2060735.0,28.45,-3.47,13.26,-3.47,1.0192,34.11,1.0,28.45,8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38,0.0,28.45,0.0,0.0,0.0,0.0
2060735.0,28.45,-3.47,13.26,-3.47,1.0192,41.17,1.0,28.45,11.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38,0.0,28.45,0.0,0.0,0.0,0.0
2060743.0,0.0,0.0,3.0,-0.38,1.0251,8.37,0.0,7.8,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0
2060744.0,21.54,10.6,10.6,-1.35,1.0276,28.27,1.0,27.6,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0
2060746.0,124.58,36.16,57.6,-7.35,1.0317,175.05,1.0,150.0,61.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0
2060747.0,94.45,36.16,57.6,-7.35,1.0317,184.86,1.0,150.0,58.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0
2060751.0,552.3,123.67,257.37,-67.38,1.0373,598.59,1.0,552.3,78.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.38,0.0,552.3,0.0,0.0,0.0,0.0
2060752.0,77.1,39.24,39.24,-8.56,1.0475,107.94,1.0,77.1,16.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.55,0.0,77.1,0.0,0.0,0.0,0.0
2060752.0,77.1,39.24,39.24,-8.56,1.0475,87.15,1.0,77.1,12.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.55,0.0,77.1,0.0,0.0,0.0,0.0
2060760.0,142.31,34.51,34.51,-23.33,0.976,211.28,1.0,162.0,70.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0
2060763.0,0.0,0.0,10.11,-2.21,1.0288,21.17,0.0,19.87,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94,0.0,19.8667,0.0,0.0,0.0,0.0
2060763.0,0.0,0.0,10.11,-2.21,1.0288,24.95,0.0,19.87,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94,0.0,19.87,0.0,0.0,0.0,0.0
2060764.0,0.0,0.0,10.11,-2.21,1.0288,19.87,0.0,19.87,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94,0.0,19.8667,0.0,0.0,0.0,0.0
2060765.0,9.9,3.8,3.8,-0.49,1.0221,12.71,1.0,9.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0
2060765.0,17.84,10.75,10.75,-1.37,1.0221,28.68,1.0,28.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
2060766.0,26.09,-8.56,39.24,-8.56,1.0192,78.12,1.0,77.1,23.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.55,0.0,77.1,0.0,0.0,0.0,0.0
2060766.0,15.21,-8.56,39.24,-8.56,1.0192,104.44,1.0,77.1,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.55,0.0,77.1,0.0,0.0,0.0,0.0
2060773.0,19.0,9.67,9.67,-2.11,1.0192,22.28,1.0,19.0,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,19.0,0.0,0.0,0.0,0.0
2060773.0,19.0,9.67,9.67,-2.11,1.0192,21.08,1.0,19.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,19.0,0.0,0.0,0.0,0.0
2060773.0,19.0,9.67,9.67,-2.11,1.0192,21.48,1.0,19.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,19.0,0.0,0.0,0.0,0.0
2060773.0,19.0,9.67,9.67,-2.11,1.0192,26.24,1.0,19.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,19.0,0.0,0.0,0.0,0.0
2060773.0,0.0,0.0,9.67,-2.11,1.0192,23.88,0.0,19.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,19.0,0.0,0.0,0.0,0.0
2060773.0,0.0,0.0,9.67,-2.11,1.0192,19.46,0.0,19.0,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,19.0,0.0,0.0,0.0,0.0
2060775.0,207.0,-25.25,96.46,-25.25,1.0134,282.59,1.0,207.0,66.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,207.0,0.0,0.0,0.0,0.0
2060776.0,37.8,-4.61,17.61,-4.61,1.0088,56.7,1.0,37.8,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,0.0,37.8,0.0,0.0,0.0,0.0
2060776.0,37.8,-4.61,17.61,-4.61,1.0088,38.49,1.0,37.8,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,0.0,37.8,0.0,0.0,0.0,0.0
2060780.0,175.68,-28.8,42.6,-28.8,1.0236,252.84,1.0,200.0,69.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0
2060783.0,30.75,-2.11,16.51,-2.11,1.0153,54.98,1.0,43.0,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
2060784.0,6.5,3.26,3.26,-0.42,1.035,11.38,1.0,8.5,1.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0
2060784.0,29.14,16.51,16.51,-2.11,1.035,52.3,1.0,43.0,6.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
2060788.0,33.33,16.97,16.97,-3.7,1.0026,40.27,1.0,33.33,16.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,33.3333,0.0,0.0,0.0,0.0
2060789.0,33.33,16.97,16.97,-3.7,1.0026,39.09,1.0,33.33,9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,33.3333,0.0,0.0,0.0,0.0
2060791.0,22.48,50.9,50.9,-11.1,1.004,120.78,1.0,100.0,19.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0
2060792.0,100.0,50.9,50.9,-11.1,1.0028,124.31,1.0,100.0,36.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0
2060793.0,0.0,0.0,16.97,-3.7,1.0516,45.98,0.0,33.33,15.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,33.3333,0.0,0.0,0.0,0.0
2060794.0,33.33,16.97,16.97,-3.7,1.0053,33.33,1.0,33.33,11.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,33.3333,0.0,0.0,0.0,0.0
2060794.0,13.98,16.97,16.97,-3.7,1.0053,33.33,1.0,33.33,13.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,33.33,0.0,0.0,0.0,0.0
2060795.0,33.33,16.97,16.97,-3.7,1.0071,37.33,1.0,33.33,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,33.33,0.0,0.0,0.0,0.0
2060798.0,9.34,-0.64,4.99,-0.64,1.0443,14.12,1.0,13.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
2060798.0,8.99,-0.64,4.99,-0.64,1.0443,13.28,1.0,13.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
2060799.0,6.32,-0.35,2.76,-0.35,1.0433,7.2,1.0,7.2,1.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0
2060799.0,6.05,-0.35,2.76,-0.35,1.0433,7.65,1.0,7.2,3.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0
2060801.0,8.81,0.0,0.0,0.0,1.04,11.33,1.0,11.3,2.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0
2060802.0,7.74,0.0,0.0,0.0,1.0192,10.62,1.0,9.5,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0
2060802.0,21.83,0.0,0.0,0.0,1.0192,31.87,1.0,30.0,8.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2060802.0,0.0,0.0,0.0,0.0,1.0192,51.64,0.0,35.0,16.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
2060803.0,7.54,0.0,0.0,0.0,1.04,9.5,1.0,9.5,2.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0
2060807.0,75.19,33.25,33.25,-4.24,1.0209,103.02,1.0,86.6,30.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6,0.0,0.0,0.0,0.0
2060808.0,0.0,0.0,33.25,-4.24,1.0132,113.06,0.0,86.6,25.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6,0.0,0.0,0.0,0.0
2060809.0,6.31,-0.56,4.38,-0.56,1.0204,11.6,1.0,11.4,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0
2060810.0,75.0,38.17,38.17,-8.33,1.04,83.46,1.0,75.0,14.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,75.0,0.0,0.0,0.0,0.0
2060811.0,26.08,16.59,16.59,-2.12,1.043,48.58,1.0,43.2,4.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.0,0.0
2060811.0,0.0,0.0,16.59,-2.12,1.043,50.3,0.0,43.2,5.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.0,0.0
2060814.0,0.0,0.0,76.35,-16.65,1.0357,174.95,0.0,150.0,28.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,150.0,0.0,0.0,0.0,0.0
2060815.0,0.0,0.0,76.35,-16.65,1.0357,199.63,0.0,150.0,45.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,150.0,0.0,0.0,0.0,0.0
2060820.0,41.04,9.69,9.69,-6.55,1.0285,57.21,1.0,45.5,22.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0
2060820.0,35.21,9.69,9.69,-6.55,1.0285,63.39,1.0,45.5,7.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0
2060822.0,39.82,-7.34,10.86,-7.34,1.0192,51.66,1.0,51.0,11.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0
2060825.0,0.0,0.0,5.6,-1.22,1.0182,14.49,0.0,11.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,11.0,0.0,0.0,0.0,0.0
2060825.0,11.0,-0.52,5.6,-1.22,1.0182,11.21,1.0,11.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,11.0,0.0,0.0,0.0,0.0
2060825.0,11.0,-0.52,5.6,-1.22,1.0182,11.33,1.0,11.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,11.0,0.0,0.0,0.0,0.0
2060825.0,0.0,0.0,36.19,-7.89,1.0182,93.11,0.0,71.1,35.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.55,0.0,71.1,0.0,0.0,0.0,0.0
2060825.0,71.1,-0.52,36.19,-7.89,1.0182,94.19,1.0,71.1,13.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.55,0.0,71.1,0.0,0.0,0.0,0.0
2060827.0,0.0,0.0,38.4,-4.9,1.04,117.65,0.0,100.0,25.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2060827.0,78.85,-4.9,38.4,-4.9,1.04,130.22,1.0,100.0,48.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2060833.0,228.37,93.54,116.24,-25.35,1.0368,294.77,1.0,228.37,95.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.33,0.0,228.367,0.0,0.0,0.0,0.0
2060834.0,228.37,93.54,116.24,-25.35,1.0394,296.39,1.0,228.37,89.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.33,0.0,228.37,0.0,0.0,0.0,0.0
2060835.0,68.58,93.54,116.24,-25.35,1.0343,266.31,1.0,228.37,62.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.33,0.0,228.367,0.0,0.0,0.0,0.0
2060839.0,0.0,0.0,32.92,-7.18,1.0161,82.12,0.0,64.67,21.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.34,0.0,64.6667,0.0,0.0,0.0,0.0
2060840.0,9.73,32.92,32.92,-7.18,1.0223,83.38,1.0,64.67,7.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.34,0.0,64.6667,0.0,0.0,0.0,0.0
2060841.0,64.67,32.92,32.92,-7.18,1.0195,73.01,1.0,64.67,9.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.34,0.0,64.67,0.0,0.0,0.0,0.0
2060844.0,50.4,15.52,25.65,-5.59,1.039,62.58,1.0,50.4,21.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,50.4,0.0,0.0,0.0,0.0
2060844.0,8.01,15.52,25.65,-5.59,1.039,56.33,1.0,50.4,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,50.4,0.0,0.0,0.0,0.0
2060847.0,0.0,0.0,10.69,-2.33,1.0192,24.01,0.0,21.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,21.0,0.0,0.0,0.0,0.0
2060847.0,0.0,0.0,10.69,-2.33,1.0192,21.0,0.0,21.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,21.0,0.0,0.0,0.0,0.0
2060847.0,21.0,-2.33,10.69,-2.33,1.0192,28.96,1.0,21.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,21.0,0.0,0.0,0.0,0.0
2060848.0,21.0,10.69,10.69,-2.33,1.04,31.38,1.0,21.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,21.0,0.0,0.0,0.0,0.0
2060848.0,26.6,13.54,13.54,-2.95,1.04,29.97,1.0,26.6,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,26.6,0.0,0.0,0.0,0.0
2060850.0,19.6,9.98,9.98,-2.18,1.0192,19.67,1.0,19.6,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
