model,startup,shutdown,n,c2,c1,c0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,29.4545,850.431
2.0,0.0,0.0,3.0,0.00134,29.8257,850.431
2.0,0.0,0.0,3.0,0.00268,31.4913,850.431
2.0,0.0,0.0,3.0,0.00268,31.9335,850.431
2.0,0.0,0.0,3.0,0.00268,32.0381,902.49
2.0,0.0,0.0,3.0,0.00134,30.4957,902.49
2.0,0.0,0.0,3.0,0.00134,29.0351,902.49
2.0,0.0,0.0,3.0,0.00268,33.9261,902.49
2.0,0.0,0.0,3.0,0.00134,30.1152,904.299
2.0,0.0,0.0,3.0,0.00134,30.3068,826.512
2.0,0.0,0.0,3.0,0.00134,28.2003,826.512
2.0,0.0,0.0,3.0,0.00134,29.3956,826.512
2.0,0.0,0.0,3.0,0.00134,28.8864,826.512
2.0,0.0,0.0,3.0,0.00268,35.6413,925.605
2.0,0.0,0.0,3.0,0.00268,31.9563,925.605
2.0,0.0,0.0,3.0,0.00268,34.0025,898.47
2.0,0.0,0.0,3.0,0.00134,31.5664,1265.3
2.0,0.0,0.0,3.0,0.00268,34.7006,1265.3
2.0,0.0,0.0,3.0,0.00268,34.1727,1265.3
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,32.4923,1198.6
2.0,0.0,0.0,3.0,0.00268,34.3563,1198.6
2.0,0.0,0.0,3.0,0.00268,33.835,1198.6
2.0,0.0,0.0,3.0,0.00268,34.8387,1198.6
2.0,0.0,0.0,3.0,0.00134,26.5307,1198.6
2.0,0.0,0.0,3.0,0.00134,28.3169,840.18
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,38.994,1242.18
2.0,0.0,0.0,3.0,0.00268,33.8417,1242.18
2.0,0.0,0.0,3.0,0.00134,27.5678,818.954
2.0,0.0,0.0,3.0,0.00268,30.3724,818.954
2.0,0.0,0.0,3.0,0.00134,26.6821,818.954
2.0,0.0,0.0,3.0,0.00134,26.5534,818.954
2.0,0.0,0.0,3.0,0.00268,30.8481,818.954
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,26.7303,904.299
2.0,0.0,0.0,3.0,0.00134,29.8123,904.299
2.0,0.0,0.0,3.0,0.00134,30.0843,892.44
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,31.8116,904.5
2.0,0.0,0.0,3.0,0.00268,33.098,904.5
2.0,0.0,0.0,3.0,0.00134,27.3065,904.5
2.0,0.0,0.0,3.0,0.00134,29.8994,904.5
2.0,0.0,0.0,3.0,0.00268,32.6746,825.105
2.0,0.0,0.0,3.0,0.00134,29.4184,825.105
2.0,0.0,0.0,3.0,0.00134,30.7986,1011.43
2.0,0.0,0.0,3.0,0.00268,38.7233,1011.43
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,33.0122,843.396
2.0,0.0,0.0,3.0,0.00268,30.7744,843.396
2.0,0.0,0.0,3.0,0.00268,26.4248,843.396
2.0,0.0,0.0,3.0,0.00268,28.4361,843.396
2.0,0.0,0.0,3.0,0.00268,28.6921,843.396
2.0,0.0,0.0,3.0,0.00268,29.484,843.396
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,33.8417,1178.2
2.0,0.0,0.0,3.0,0.00268,30.1219,1178.2
2.0,0.0,0.0,3.0,0.00268,29.8043,1178.2
2.0,0.0,0.0,3.0,0.00134,25.6436,991.439
2.0,0.0,0.0,3.0,0.00268,29.7627,991.439
2.0,0.0,0.0,3.0,0.00268,38.1404,1286.78
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,34.832,1416.9
2.0,0.0,0.0,3.0,0.00268,39.3625,1416.9
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,27.7072,889.224
2.0,0.0,0.0,3.0,0.00268,30.0951,889.224
2.0,0.0,0.0,3.0,0.00268,29.0083,889.224
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,28.3504,852.387
2.0,0.0,0.0,3.0,0.00268,30.1862,852.387
2.0,0.0,0.0,3.0,0.00268,28.2472,852.387
2.0,0.0,0.0,3.0,0.00268,26.9822,852.387
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,30.7262,1163.12
2.0,0.0,0.0,3.0,0.00268,29.3648,1163.12
2.0,0.0,0.0,3.0,0.00268,32.5191,1163.12
2.0,0.0,0.0,3.0,0.00268,34.1472,1452.33
2.0,0.0,0.0,3.0,0.00268,26.1581,852.387
2.0,0.0,0.0,3.0,0.00268,27.6603,852.387
2.0,0.0,0.0,3.0,0.00268,30.2612,852.387
2.0,0.0,0.0,3.0,0.00268,27.6965,852.387
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,34.1834,1294.98
2.0,0.0,0.0,3.0,0.00268,33.5268,1294.98
2.0,0.0,0.0,3.0,0.00268,27.8653,1294.98
2.0,0.0,0.0,3.0,0.00268,30.6378,1294.98
2.0,0.0,0.0,3.0,0.00268,27.8506,1294.98
2.0,0.0,0.0,3.0,0.00268,30.9848,1294.98
2.0,0.0,0.0,3.0,0.00268,31.1577,952.74
2.0,0.0,0.0,3.0,0.00268,30.6177,952.74
2.0,0.0,0.0,3.0,0.00268,29.9758,952.74
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,28.3209,1102.73
2.0,0.0,0.0,3.0,0.00268,29.8753,1102.73
2.0,0.0,0.0,3.0,0.00268,26.7062,1102.73
2.0,0.0,0.0,3.0,0.00268,29.543,1102.73
2.0,0.0,0.0,3.0,0.00268,28.8837,1102.73
2.0,0.0,0.0,3.0,0.00268,30.8857,1044.8
2.0,0.0,0.0,3.0,0.00268,28.4911,974.85
2.0,0.0,0.0,3.0,0.00268,32.3436,974.85
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,24.9588,1070.93
2.0,0.0,0.0,3.0,0.00268,30.682,1070.93
2.0,0.0,0.0,3.0,0.00268,27.5477,1070.93
2.0,0.0,0.0,3.0,0.00268,29.2616,1070.93
2.0,0.0,0.0,3.0,0.00268,32.562,1070.93
2.0,0.0,0.0,3.0,0.00268,30.41,1070.93
2.0,0.0,0.0,3.0,0.00268,26.6539,997.898
2.0,0.0,0.0,3.0,0.00268,29.5309,997.898
2.0,0.0,0.0,3.0,0.00268,29.7319,997.898
2.0,0.0,0.0,3.0,0.00268,31.3453,997.898
2.0,0.0,0.0,3.0,0.00268,32.5379,997.898
2.0,0.0,0.0,3.0,0.00268,29.5108,997.898
2.0,0.0,0.0,3.0,0.00268,35.4591,1249.35
2.0,0.0,0.0,3.0,0.00268,33.3017,1249.35
2.0,0.0,0.0,3.0,0.00268,30.276,1249.35
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,30.355,930.63
2.0,0.0,0.0,3.0,0.00268,28.9963,930.63
2.0,0.0,0.0,3.0,0.00268,32.1801,930.63
2.0,0.0,0.0,3.0,0.00268,28.7028,930.63
2.0,0.0,0.0,3.0,0.00268,31.2622,924.225
2.0,0.0,0.0,3.0,0.00268,30.4796,924.225
2.0,0.0,0.0,3.0,0.00268,28.0918,924.225
2.0,0.0,0.0,3.0,0.00268,30.7275,924.225
2.0,0.0,0.0,3.0,0.00268,31.7513,924.225
2.0,0.0,0.0,3.0,0.00268,26.2908,924.225
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,29.5483,1206.4
2.0,0.0,0.0,3.0,0.00268,30.5346,1206.4
2.0,0.0,0.0,3.0,0.00268,28.1856,1206.4
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,28.6934,1035.15
2.0,0.0,0.0,3.0,0.00268,28.9574,1035.15
2.0,0.0,0.0,3.0,0.00268,28.9266,927.615
2.0,0.0,0.0,3.0,0.00268,33.0605,927.615
2.0,0.0,0.0,3.0,0.00268,29.8525,927.615
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,31.9309,925.605
2.0,0.0,0.0,3.0,0.00268,27.3347,925.605
2.0,0.0,0.0,3.0,0.00268,29.2777,858.27
2.0,0.0,0.0,3.0,0.00268,27.675,858.27
2.0,0.0,0.0,3.0,0.00268,27.6509,858.27
2.0,0.0,0.0,3.0,0.00268,29.0097,858.27
2.0,0.0,0.0,3.0,0.00268,28.0274,819.075
2.0,0.0,0.0,3.0,0.00268,30.1192,819.075
2.0,0.0,0.0,3.0,0.00268,27.6335,819.075
2.0,0.0,0.0,3.0,0.00134,25.0339,819.075
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,28.4656,900.721
2.0,0.0,0.0,3.0,0.00268,30.493,978.267
2.0,0.0,0.0,3.0,0.00268,29.8847,900.721
2.0,0.0,0.0,3.0,0.00268,28.814,900.721
2.0,0.0,0.0,3.0,0.00268,32.838,900.721
2.0,0.0,0.0,3.0,0.00268,30.3041,900.721
2.0,0.0,0.0,3.0,0.00268,31.7379,902.195
2.0,0.0,0.0,3.0,0.00268,31.6133,902.195
2.0,0.0,0.0,3.0,0.00268,30.5051,317.178
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,32.5473,1097.46
2.0,0.0,0.0,3.0,0.00268,30.2478,1097.46
2.0,0.0,0.0,3.0,0.00268,31.9697,920.379
2.0,0.0,0.0,3.0,0.00268,29.1678,920.379
2.0,0.0,0.0,3.0,0.00268,30.7222,920.379
2.0,0.0,0.0,3.0,0.00268,28.9226,912.54
2.0,0.0,0.0,3.0,0.00268,28.4281,912.54
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,31.3667,1278.36
2.0,0.0,0.0,3.0,0.00268,32.9935,1278.36
2.0,0.0,0.0,3.0,0.00268,31.5878,1278.36
2.0,0.0,0.0,3.0,0.00268,31.2944,1666.33
2.0,0.0,0.0,3.0,0.00268,30.9058,1666.33
2.0,0.0,0.0,3.0,0.00268,32.7054,1167.62
2.0,0.0,0.0,3.0,0.00268,29.9168,1167.62
2.0,0.0,0.0,3.0,0.00268,27.3588,378.711
2.0,0.0,0.0,3.0,0.00268,30.3992,317.768
2.0,0.0,0.0,3.0,0.00134,21.7884,317.768
2.0,0.0,0.0,3.0,0.00268,28.6974,317.768
2.0,0.0,0.0,3.0,0.00268,33.2293,317.768
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,28.0221,1929.83
2.0,0.0,0.0,3.0,0.00268,24.5649,1929.83
2.0,0.0,0.0,3.0,0.00268,29.9101,1929.83
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,32.5633,1172.9
2.0,0.0,0.0,3.0,0.00268,32.0997,1172.9
2.0,0.0,0.0,3.0,0.00268,33.3003,1172.9
2.0,0.0,0.0,3.0,0.00268,33.0404,1172.9
2.0,0.0,0.0,3.0,0.00268,31.3011,1172.9
2.0,0.0,0.0,3.0,0.00268,29.1959,1172.9
2.0,0.0,0.0,3.0,0.00134,24.723,910.731
2.0,0.0,0.0,3.0,0.00268,30.682,910.731
2.0,0.0,0.0,3.0,0.00268,26.8616,858.163
2.0,0.0,0.0,3.0,0.00268,30.426,858.163
2.0,0.0,0.0,3.0,0.00268,26.725,858.163
2.0,0.0,0.0,3.0,0.00268,31.7794,858.163
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,27.1256,1065.57
2.0,0.0,0.0,3.0,0.00268,28.5809,1065.57
2.0,0.0,0.0,3.0,0.00268,29.4612,1065.57
2.0,0.0,0.0,3.0,0.00268,29.5215,953.343
2.0,0.0,0.0,3.0,0.00268,30.9446,953.343
2.0,0.0,0.0,3.0,0.00268,27.1028,953.343
2.0,0.0,0.0,3.0,0.00268,31.9684,1047.21
2.0,0.0,0.0,3.0,0.00268,29.5323,1047.21
2.0,0.0,0.0,3.0,0.00268,29.2267,1047.21
2.0,0.0,0.0,3.0,0.00268,30.7007,1047.21
2.0,0.0,0.0,3.0,0.00268,30.8455,1047.21
2.0,0.0,0.0,3.0,0.00268,29.0351,1047.21
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,35.3184,1267.37
2.0,0.0,0.0,3.0,0.00268,30.4059,1267.37
2.0,0.0,0.0,3.0,0.00268,28.9775,1267.37
2.0,0.0,0.0,3.0,0.0,8.0,1254.0
2.0,0.0,0.0,3.0,0.0,8.0,1254.0
2.0,0.0,0.0,3.0,0.0,8.0,1254.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,22.5602,1071.36
2.0,0.0,0.0,3.0,0.00268,27.0104,639.582
2.0,0.0,0.0,3.0,0.00268,27.2878,639.582
2.0,0.0,0.0,3.0,0.00268,28.6613,639.582
2.0,0.0,0.0,3.0,0.00134,21.6236,317.205
2.0,0.0,0.0,3.0,0.00268,28.2606,317.205
2.0,0.0,0.0,3.0,0.00268,29.5068,866.913
2.0,0.0,0.0,3.0,0.00268,29.22,866.913
2.0,0.0,0.0,3.0,0.00268,28.7296,822.492
2.0,0.0,0.0,3.0,0.00268,28.7417,974.85
2.0,0.0,0.0,3.0,0.00268,30.091,1236.89
2.0,0.0,0.0,3.0,0.00268,30.8803,1236.89
2.0,0.0,0.0,3.0,0.00268,27.9846,1236.89
2.0,0.0,0.0,3.0,0.00134,24.1897,822.09
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,29.3808,1686.86
2.0,0.0,0.0,3.0,0.00402,38.0547,1686.86
2.0,0.0,0.0,3.0,0.00268,30.544,1686.86
2.0,0.0,0.0,3.0,0.00268,25.2362,1686.86
2.0,0.0,0.0,3.0,0.00268,32.0702,1218.73
2.0,0.0,0.0,3.0,0.00268,30.4475,1218.73
2.0,0.0,0.0,3.0,0.00268,30.7235,1218.73
2.0,0.0,0.0,3.0,0.00268,30.0951,1218.73
2.0,0.0,0.0,3.0,0.00268,31.5878,1218.73
2.0,0.0,0.0,3.0,0.00268,31.1322,1218.73
2.0,0.0,0.0,3.0,0.00268,30.5306,1006.68
2.0,0.0,0.0,3.0,0.00268,29.1785,1006.68
2.0,0.0,0.0,3.0,0.00268,28.2968,1006.68
2.0,0.0,0.0,3.0,0.00268,27.6321,1006.68
2.0,0.0,0.0,3.0,0.00268,31.0746,1006.68
2.0,0.0,0.0,3.0,0.00268,30.6833,1006.68
2.0,0.0,0.0,3.0,0.00268,29.61,1248.21
2.0,0.0,0.0,3.0,0.00268,29.815,1248.21
2.0,0.0,0.0,3.0,0.00134,27.1873,1248.21
2.0,0.0,0.0,3.0,0.00268,30.075,1248.21
2.0,0.0,0.0,3.0,0.00268,30.0924,1248.21
2.0,0.0,0.0,3.0,0.00268,32.0957,1248.21
2.0,0.0,0.0,3.0,0.00268,31.4431,1247.92
2.0,0.0,0.0,3.0,0.00268,27.6898,1247.92
2.0,0.0,0.0,3.0,0.00268,32.4441,1247.92
2.0,0.0,0.0,3.0,0.00268,27.7862,1247.92
2.0,0.0,0.0,3.0,0.00268,29.2723,1247.92
2.0,0.0,0.0,3.0,0.00268,29.4023,1247.92
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,25.6905,1412.83
2.0,0.0,0.0,3.0,0.00268,27.2127,1412.83
2.0,0.0,0.0,3.0,0.00268,31.3573,1412.83
2.0,0.0,0.0,3.0,0.00268,32.5607,1412.83
2.0,0.0,0.0,3.0,0.00268,30.3684,1032.34
2.0,0.0,0.0,3.0,0.00268,33.358,1032.34
2.0,0.0,0.0,3.0,0.00268,28.8958,910.731
2.0,0.0,0.0,3.0,0.00268,29.5738,910.731
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,25.7602,1218.73
2.0,0.0,0.0,3.0,0.00134,25.3421,1218.73
2.0,0.0,0.0,3.0,0.00268,29.4264,1218.73
2.0,0.0,0.0,3.0,0.00268,33.1114,1218.73
2.0,0.0,0.0,3.0,0.00268,30.3617,1218.73
2.0,0.0,0.0,3.0,0.00268,32.7509,1218.73
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,28.7162,1186.01
2.0,0.0,0.0,3.0,0.00268,30.6284,1186.01
2.0,0.0,0.0,3.0,0.00268,30.1312,1186.01
2.0,0.0,0.0,3.0,0.00268,29.9423,1186.01
2.0,0.0,0.0,3.0,0.00268,28.8328,1186.01
2.0,0.0,0.0,3.0,0.00268,30.1594,1186.01
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,32.763,1281.71
2.0,0.0,0.0,3.0,0.00268,32.3141,1281.71
2.0,0.0,0.0,3.0,0.00268,33.1824,1281.71
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,32.357,1267.37
2.0,0.0,0.0,3.0,0.00268,33.2467,1267.37
2.0,0.0,0.0,3.0,0.00268,33.102,1267.37
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,30.9352,1242.45
2.0,0.0,0.0,3.0,0.00268,28.2914,1242.45
2.0,0.0,0.0,3.0,0.00268,30.481,1242.45
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,30.3456,1267.98
2.0,0.0,0.0,3.0,0.00268,32.503,1267.98
2.0,0.0,0.0,3.0,0.00268,31.695,1267.98
2.0,0.0,0.0,3.0,0.00268,30.9031,1267.98
2.0,0.0,0.0,3.0,0.00268,32.1721,1267.98
2.0,0.0,0.0,3.0,0.00134,26.6486,1267.98
2.0,0.0,0.0,3.0,0.00134,26.0067,819.075
2.0,0.0,0.0,3.0,0.00268,26.3967,318.317
2.0,0.0,0.0,3.0,0.00134,27.4526,818.874
2.0,0.0,0.0,3.0,0.00268,30.3979,829.125
2.0,0.0,0.0,3.0,0.00134,26.3069,829.125
2.0,0.0,0.0,3.0,0.00268,28.7189,891.234
2.0,0.0,0.0,3.0,0.00134,28.3397,891.234
2.0,0.0,0.0,3.0,0.00134,28.4629,891.234
2.0,0.0,0.0,3.0,0.00268,28.9668,891.234
2.0,0.0,0.0,3.0,0.00134,23.8373,891.234
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,21.1894,1725.85
2.0,0.0,0.0,3.0,0.00134,22.9797,1941.18
2.0,0.0,0.0,3.0,0.00268,26.4436,1941.18
2.0,0.0,0.0,3.0,0.00268,29.9061,316.495
2.0,0.0,0.0,3.0,0.00268,25.87,316.495
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,31.1925,1743.49
2.0,0.0,0.0,3.0,0.00268,27.3507,1743.49
2.0,0.0,0.0,3.0,0.00268,25.5511,1743.49
2.0,0.0,0.0,3.0,0.00268,30.016,1238.83
2.0,0.0,0.0,3.0,0.00134,29.1745,1238.83
2.0,0.0,0.0,3.0,0.00134,25.1639,1238.83
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,27.2382,824.368
2.0,0.0,0.0,3.0,0.00134,25.7334,824.368
2.0,0.0,0.0,3.0,0.00134,25.9424,824.368
2.0,0.0,0.0,3.0,0.00268,32.5365,584.334
2.0,0.0,0.0,3.0,0.00268,28.1748,584.334
