bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin
2060820.0,2.0,0.0,0.0,0.0,0.0,212.0,1.0285,-51.1091,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060821.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01625,-53.7615,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060822.0,2.0,0.0,0.0,0.0,0.0,212.0,1.02919,-50.967,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060823.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02915,-50.9917,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060824.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02919,-50.967,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060825.0,2.0,0.0,0.0,0.0,0.0,212.0,1.01822,-62.6779,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060826.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01803,-62.7303,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060827.0,2.0,0.0,0.0,0.0,0.0,212.0,1.05133,-49.4922,500.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060828.0,1.0,0.0,0.0,0.0,0.0,212.0,1.0303,-51.8154,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060829.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02342,-53.8479,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060830.0,1.0,0.0,0.0,0.0,-137.0,212.0,1.02508,-55.8947,500.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060831.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02407,-59.3202,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060832.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01725,-63.3973,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060833.0,2.0,0.0,0.0,0.0,0.0,212.0,1.03682,-54.3012,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060834.0,2.0,0.0,0.0,0.0,0.0,212.0,1.03937,-53.9449,13.2,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060835.0,2.0,0.0,0.0,0.0,0.0,212.0,1.03427,-55.5263,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060836.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01606,-56.6634,500.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060837.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01467,-61.2137,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060838.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02067,-64.9,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060839.0,2.0,0.0,0.0,0.0,0.0,212.0,1.01606,-56.6634,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060840.0,2.0,0.0,0.0,0.0,0.0,212.0,1.02232,-56.5644,22.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060841.0,2.0,0.0,0.0,0.0,0.0,212.0,1.01949,-56.2936,13.2,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060842.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01441,-61.0847,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060843.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02034,-56.5452,500.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060844.0,2.0,0.0,0.0,0.0,0.0,212.0,1.039,-62.8769,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060845.0,1.0,0.0,0.0,0.0,0.0,212.0,1.03851,-62.9088,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060846.0,1.0,0.0,0.0,0.0,0.0,212.0,1.039,-62.8769,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060847.0,2.0,0.0,0.0,0.0,0.0,212.0,1.02807,-45.8289,500.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060848.0,2.0,0.0,0.0,0.0,0.0,212.0,1.02867,-48.0816,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060849.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02368,-51.3795,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060850.0,2.0,0.0,0.0,0.0,0.0,212.0,1.00952,-60.5303,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060851.0,2.0,0.0,0.0,0.0,0.0,212.0,1.01845,-63.7517,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060852.0,2.0,0.0,0.0,0.0,0.0,212.0,1.00552,-51.0118,500.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060853.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01713,-56.1635,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060854.0,1.0,0.0,0.0,0.0,0.0,212.0,1.03299,-59.5894,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060855.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02826,-61.8348,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060856.0,2.0,0.0,0.0,0.0,0.0,212.0,1.01142,-58.031,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060857.0,2.0,0.0,0.0,0.0,0.0,212.0,1.00904,-59.5885,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060858.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02517,-55.767,500.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060859.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01971,-59.0199,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060860.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02111,-61.5876,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060861.0,2.0,0.0,0.0,0.0,0.0,212.0,1.03633,-55.4636,24.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060862.0,2.0,0.0,0.0,0.0,0.0,212.0,1.02517,-55.767,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060863.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01929,-59.072,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060864.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01971,-59.0199,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060865.0,2.0,0.0,0.0,0.0,0.0,212.0,1.01183,-54.1793,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060866.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01183,-54.1793,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060867.0,1.0,0.0,0.0,0.0,-530.0,212.0,1.01822,-42.7555,500.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060868.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02261,-44.6222,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060869.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02517,-47.1546,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060870.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02347,-45.7223,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060871.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02347,-45.7223,1.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060872.0,2.0,0.0,0.0,0.0,0.0,212.0,0.99179,-40.4906,18.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060873.0,2.0,0.0,0.0,0.0,0.0,212.0,0.987148,-39.6849,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060874.0,2.0,0.0,0.0,0.0,0.0,212.0,0.992049,-40.3187,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060875.0,2.0,0.0,0.0,0.0,0.0,212.0,1.0192,-53.7039,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060876.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01328,-50.3749,500.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060877.0,1.0,0.0,0.0,0.0,0.0,212.0,1.03824,-55.1228,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060878.0,1.0,0.0,0.0,0.0,0.0,212.0,1.02274,-58.0442,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060879.0,1.0,0.0,0.0,0.0,0.0,212.0,1.0211,-58.393,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060880.0,1.0,0.0,0.0,0.0,0.0,212.0,1.0211,-58.393,1.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060881.0,2.0,0.0,0.0,0.0,0.0,212.0,1.01328,-50.3749,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060882.0,2.0,0.0,0.0,0.0,0.0,212.0,1.02961,-48.5732,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060883.0,2.0,0.0,0.0,0.0,0.0,212.0,1.02828,-50.0473,18.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060884.0,1.0,0.0,0.0,0.0,-378.0,212.0,1.0241,-52.8267,500.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060885.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01087,-49.8646,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060886.0,1.0,0.0,0.0,0.0,0.0,212.0,1.05237,-53.3273,230.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060887.0,1.0,0.0,0.0,0.0,0.0,212.0,1.03128,-55.3379,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060888.0,1.0,0.0,0.0,0.0,0.0,212.0,1.03871,-58.083,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060889.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01144,-50.0068,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060890.0,1.0,0.0,0.0,0.0,0.0,212.0,1.01144,-50.0068,1.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060891.0,2.0,0.0,0.0,0.0,0.0,212.0,1.02993,-50.4196,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060892.0,2.0,0.0,0.0,0.0,0.0,212.0,1.03086,-51.9186,18.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060893.0,2.0,0.0,0.0,0.0,0.0,212.0,1.02828,-52.2642,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060894.0,2.0,0.0,0.0,0.0,0.0,212.0,1.03182,-51.7837,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060895.0,2.0,0.0,0.0,0.0,0.0,212.0,1.02933,-52.1196,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2060896.0,2.0,0.0,0.0,0.0,0.0,212.0,1.03267,-51.6651,18.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070000.0,1.0,12.27,3.07,0.0,0.0,213.0,1.01449,-41.1023,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070001.0,1.0,10.87,4.15,0.0,0.0,213.0,1.02443,-44.1537,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070002.0,1.0,15.53,2.99,0.0,0.0,213.0,1.02951,-44.4677,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070003.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02957,-44.459,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070004.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02586,-44.5332,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070005.0,1.0,6.32,2.02,0.0,0.0,213.0,1.02582,-44.5371,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070006.0,1.0,43.53,6.24,0.0,0.0,213.0,1.02182,-45.2613,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070007.0,1.0,10.26,1.95,0.0,0.0,213.0,1.04337,-36.8454,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070008.0,1.0,10.22,3.8,0.0,0.0,213.0,1.0297,-33.7294,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070009.0,1.0,10.37,2.47,0.0,0.0,213.0,1.04651,-42.5533,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070010.0,1.0,14.52,10.37,0.0,0.0,213.0,1.04079,-42.663,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070011.0,1.0,0.0,0.0,0.0,0.0,213.0,1.03383,-42.0444,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070012.0,1.0,6.22,1.36,0.0,0.0,213.0,1.0338,-42.0478,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070013.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02036,-32.512,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070014.0,1.0,36.64,11.05,0.0,0.0,213.0,1.02017,-32.5324,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070015.0,1.0,0.0,0.0,0.0,0.0,213.0,1.01433,-35.8604,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070016.0,1.0,42.5,9.15,0.0,0.0,213.0,1.01412,-35.8835,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070017.0,1.0,37.14,16.8,0.0,0.0,213.0,1.00396,-30.5958,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070018.0,1.0,0.0,0.0,0.0,0.0,213.0,1.00235,-30.864,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070019.0,1.0,36.36,15.68,0.0,0.0,213.0,1.0021,-30.8845,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070020.0,1.0,0.0,0.0,0.0,0.0,213.0,1.0026,-30.8426,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070021.0,1.0,0.0,0.0,0.0,0.0,213.0,1.04513,-42.1436,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070022.0,1.0,5.57,1.09,0.0,0.0,213.0,1.04511,-42.1469,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070023.0,1.0,0.0,0.0,0.0,0.0,213.0,1.04516,-42.1406,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070024.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02295,-28.0353,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070025.0,1.0,34.29,5.64,0.0,0.0,213.0,1.02282,-28.0545,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070026.0,1.0,36.35,12.41,0.0,0.0,213.0,1.04022,-43.7611,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070027.0,1.0,0.0,0.0,0.0,8.0,213.0,1.04519,-38.2217,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070028.0,1.0,0.0,0.0,0.0,0.0,213.0,1.04511,-38.2504,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070029.0,1.0,14.47,1.61,0.0,0.0,213.0,1.04513,-38.2296,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070030.0,1.0,54.72,35.76,0.0,36.0,213.0,1.04039,-44.1988,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070031.0,1.0,11.27,4.35,0.0,-14.0,213.0,1.03537,-24.1433,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070032.0,1.0,0.0,0.0,0.0,0.0,213.0,1.03559,-24.1396,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070033.0,1.0,20.71,5.61,0.0,0.0,213.0,1.03661,-34.5379,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070034.0,1.0,7.8,2.52,0.0,0.0,213.0,1.04054,-30.2807,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070035.0,1.0,7.89,0.71,0.0,0.0,213.0,1.03509,-27.1877,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070036.0,1.0,0.0,0.0,0.0,0.0,213.0,1.03512,-27.183,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070037.0,1.0,28.36,15.95,0.0,0.0,213.0,0.9922,-34.6986,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070038.0,1.0,6.58,0.78,0.0,0.0,213.0,1.02797,-21.1081,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070039.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02799,-21.1041,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070040.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02712,-23.5299,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070041.0,1.0,5.38,1.19,0.0,0.0,213.0,1.0271,-23.5332,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070042.0,1.0,0.0,0.0,0.0,0.0,213.0,1.01082,-38.3192,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070043.0,1.0,8.96,1.48,0.0,0.0,213.0,1.01077,-38.3247,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070044.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02406,-29.2909,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070045.0,1.0,33.65,3.63,0.0,0.0,213.0,1.02394,-29.3101,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070046.0,1.0,33.91,17.28,0.0,0.0,213.0,1.01449,-29.146,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070047.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02045,-22.2677,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070048.0,1.0,23.72,7.16,0.0,0.0,213.0,1.02032,-22.2815,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070049.0,1.0,0.0,0.0,0.0,0.0,213.0,1.01371,-27.3091,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070050.0,1.0,37.45,12.86,0.0,0.0,213.0,1.01351,-27.3296,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070051.0,1.0,0.0,0.0,0.0,0.0,213.0,1.01394,-27.2884,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070052.0,1.0,39.47,7.68,0.0,0.0,213.0,1.01465,-27.4806,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070053.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02306,-25.5109,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070054.0,1.0,40.9,14.56,0.0,0.0,213.0,1.00451,-28.0141,18.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070055.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02401,-25.3919,18.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070056.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02401,-25.3919,1.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070057.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02336,-25.4881,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070058.0,1.0,10.35,3.77,0.0,0.0,213.0,1.02414,-25.3827,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070059.0,1.0,0.0,0.0,0.0,0.0,213.0,1.03188,-24.6,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070060.0,1.0,10.75,5.1,0.0,0.0,213.0,1.0318,-24.6054,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070061.0,1.0,52.17,14.58,0.0,0.0,213.0,1.00594,-43.6017,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070062.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02269,-13.4946,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070063.0,1.0,49.84,4.04,0.0,0.0,213.0,1.02254,-13.5252,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070064.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02284,-13.4627,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070065.0,1.0,59.81,26.72,0.0,0.0,213.0,1.02567,-15.2394,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070066.0,1.0,5.6,0.59,0.0,0.0,213.0,1.03228,-19.2491,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070067.0,1.0,40.73,16.17,0.0,25.0,213.0,1.00198,-44.1787,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070068.0,1.0,25.19,11.04,0.0,0.0,213.0,1.03081,-23.5183,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070069.0,1.0,0.0,0.0,0.0,0.0,213.0,1.04041,-42.4792,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070070.0,1.0,17.85,2.05,0.0,0.0,213.0,1.04035,-42.4893,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070071.0,1.0,0.0,0.0,0.0,0.0,213.0,1.01677,-51.8426,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070072.0,1.0,46.13,11.5,0.0,0.0,213.0,1.02805,-55.702,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070073.0,1.0,0.0,0.0,0.0,0.0,213.0,1.05113,-60.8714,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070074.0,1.0,0.0,0.0,0.0,0.0,213.0,1.05113,-60.8714,1.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070075.0,1.0,0.0,0.0,0.0,0.0,213.0,1.01609,-51.9423,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070076.0,1.0,46.48,7.01,0.0,0.0,213.0,1.02897,-55.5835,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070077.0,1.0,10.73,6.53,0.0,0.0,213.0,1.0355,-12.9178,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070078.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02536,-49.0983,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070079.0,1.0,41.21,22.56,0.0,0.0,213.0,1.02502,-49.1218,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070080.0,1.0,0.0,0.0,0.0,0.0,213.0,1.0257,-49.0791,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070081.0,1.0,0.1,0.04,0.0,0.0,213.0,1.02536,-49.0984,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070082.0,1.0,43.02,12.18,0.0,0.0,213.0,0.994026,-50.2866,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070083.0,1.0,7.66,1.46,0.0,0.0,213.0,1.04155,-42.6444,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070084.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02277,-51.6574,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070085.0,1.0,50.73,12.38,0.0,0.0,213.0,1.03312,-55.3829,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070086.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02279,-51.6324,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070087.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02277,-51.6574,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070088.0,1.0,4.79,0.39,0.0,0.0,213.0,1.0364,-16.6787,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070089.0,1.0,0.0,0.0,0.0,0.0,213.0,1.03641,-16.6762,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070090.0,1.0,0.0,0.0,0.0,0.0,213.0,1.03745,-15.2258,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070091.0,1.0,7.46,1.06,0.0,0.0,213.0,1.03742,-15.2303,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070092.0,1.0,8.36,2.17,0.0,0.0,213.0,1.00136,-52.8846,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070093.0,1.0,6.38,1.4,0.0,0.0,213.0,1.02741,-27.7897,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070094.0,1.0,29.97,17.72,0.0,0.0,213.0,1.02658,-39.9495,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070095.0,1.0,0.0,0.0,0.0,0.0,213.0,1.0394,-26.5104,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070096.0,1.0,0.0,0.0,0.0,0.0,213.0,1.0332,-24.7958,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070097.0,2.0,0.0,0.0,0.0,0.0,213.0,1.0394,-26.5104,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070098.0,2.0,0.0,0.0,0.0,0.0,213.0,1.05462,-26.2816,18.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070099.0,2.0,0.0,0.0,0.0,0.0,213.0,1.0394,-26.5104,24.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070100.0,2.0,0.0,0.0,0.0,0.0,213.0,1.0394,-26.5104,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070101.0,1.0,0.0,0.0,0.0,0.0,213.0,1.03843,-26.6452,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070102.0,1.0,0.0,0.0,0.0,0.0,213.0,1.0394,-26.5104,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070103.0,1.0,0.0,0.0,0.0,0.0,213.0,1.03476,-23.1611,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070104.0,2.0,0.0,0.0,0.0,0.0,213.0,0.974738,-20.7833,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070105.0,2.0,0.0,0.0,0.0,0.0,213.0,1.03498,-11.26,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070106.0,1.0,0.0,0.0,0.0,0.0,213.0,1.035,-11.2848,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070107.0,2.0,0.0,0.0,0.0,0.0,213.0,1.02301,-50.6143,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070108.0,1.0,0.06,0.02,0.0,0.0,213.0,1.02301,-50.6144,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070109.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02271,-50.6456,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070110.0,2.0,0.0,0.0,0.0,0.0,213.0,1.03494,-11.2641,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070111.0,2.0,2.96,0.23,0.0,0.0,213.0,1.03473,-27.4882,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2070112.0,1.0,0.0,0.0,0.0,0.0,213.0,1.02992,-37.6054,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
